title,ingredients,url
Kremet grønnsakssuppe,1 ts Tørrgjær; 2 dl Lunket vann; 6 dl Hvetemel; 1 ts Salt; 1 ts Sukker; 2 ss Olivenolje; 250 gr Sellerirot; 300 gr Gulrot; 200 gr Potet; 200 gr Søtpotet; 3 fedd Hvitløk; 1 stk Purre; 1 l Grønnsakskraft; 2 stang Rosmarin; 1 stk Laurbærblad; 1 Kikerter; 1 ss Karripulver; 1 neve Flatbladet persille  (til pynt); 2 ss Olje; 1 klype Salt; 1 klype Pepper,https://www.rema.no/oppskrifter/gronnsaker/kremet-gronnsakssuppe-med-pannebrod/
Lun gresskarsuppe,"1 kg Gresskar, uten kjerner og skall; 4 fedd Hvitløk; 1 stk Gul løk; 1 l Utvannet buljong av grønnsaker eller kjøtt; 4 ss Gresskarkjerner; 4 ss Lettrømme; 4 ss Hakket persille; 0.3 stk Sitronsaft; 2 ss Olivenolje; 0.3 ts Salt; 0.3 ts Pepper",https://www.rema.no/oppskrifter/gronnsaker/lun-gresskarsuppe/
Vannmelonpizza,2 skive Vannmelon; 8 skive Spekeskinke; 0.5 pk Fetaost; 1 ss Olivenolje; 1 neve Mynteblad,https://www.rema.no/oppskrifter/frukt/vannmelonpizza/
Klassisk finnbiff,800 gr Reinsdyrskav; 2 stk Gule løk; 10 stk Einebær; 1 ts Timian; 0.5 dl Solsikkeolje; 1 ss Hvetemel; 0.5 ss Salt; 1 ts Kvernet sort pepper; 2 dl Eplemost; 4 dl Fløte; 1 dl Tyttebær,https://www.rema.no/oppskrifter/biff/klassisk-finnbiff/
Dessertpannekaker,"4 stk Egg; 10 dl Melk; 1 ts Kardemomme; 8 dl Hvetemel; 4 ss Sukker; 1 klype Salt; 100 gr Smeltet smør + litt ekstra til steking; 1 ts Bakepulver; 2 dl Kremfløte; 2 dl Frosne jordbær  (tint); 1 dl Honningkrønsj, grovhakket; 1 ts Sukker",https://www.rema.no/oppskrifter/pannekaker/dessertpannekaker/
"Frokostvafler med egg, bacon og avokado",3 stk Egg; 3 dl Kefir; 2 dl Lettmelk; 0.5 dl Sodavann; 0.5 ts Kardemomme; 150 gr Smeltet smør; 1.5 dl Sukker; 0.5 ts Salt; 250 gr Hvetemel; 100 gr Havregryn; 1 ts Bakepulver; 8 skive Baconskiver; 2 stk Avokado; 4 stk Egg; 2 ss Smør eller olje,https://www.rema.no/oppskrifter/bakst/frokostvafler/
Tropisk mangosmoothie,2 stk Mango; 2 dl Isbiter; 2 stk Banan; 1 boks Kokosmelk,https://www.rema.no/oppskrifter/drikke/kalde-drikker/tropisk-mangosmoothie/
Vegetar-wokgryte,250 ml Kokosmelk; 1 pose Chop suey woksaus; 1 pose Frossen klassisk wokblanding; 300 gr Ferske nudler; 1 klype Salt og pepper; 1 stk Chili; 1 neve Frisk koriander,https://www.rema.no/oppskrifter/wok/vegetar-wokgryte/
Makaronistuing,200 gr Makaroni; 3 dl Melk; 1 dl Crème fraîche; 150 gr Revet ost  (gjerne en blanding med cheddar); 1 stk Rød chili; 0.5 ts Revet muskat; 2 ss Smør; 2 ss Hvetemel; 1 ts Salt,https://www.rema.no/oppskrifter/pasta/makaronistuing/
Smashburger med kjapp dressing,"600 gr Kjøttdeig; 4 stk Burgerbrød; 4 stk Crispisalat, blader; 2 stk Tomater; 1 klype Salt og pepper; 4 skive Ost; 8 skive Sylteagurker; 2 ss Olje til steking; 2 ss Rømme; 2 ss Ketchup; 4 ss Majones",https://www.rema.no/oppskrifter/kjottdeig/smashburger-med-kjapp-dressing/
Pasta med biff og brokkoli,400 gr Strimlet oksekjøtt; 0.5 stk Brokkoli; 2 dl Parmesan; 8 stk Cherrytomater; 400 gr Tagliatelle; 1 neve Basilikum eller bladpersille; 3 ss Olivenolje; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/pasta/pasta-med-biff-og-brokkoli/
Lammesjy,"5 dl Kjøttkraft, fra lammesteken; 2 ss Friske urter , feks. timian og rosmarin; 1 klype Salt og pepper; 1 dash Sitronsaft; 2 ts Maizena",https://www.rema.no/oppskrifter/lam-og-farekjott/lammesjy/
Dampet spinat,"2 ss Smør; 1 Løk, hakket; 4 fedd Hvitløk, hakket; 750 gr Spinat, vasket; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/gronnsaker/dampet-spinat/
Grønnsaksform,"1.5 kg Blandede rotgrønnsaker, (f.eks. potet, selleri, pastinakk og persillerot); 150 gr Smør; 4 fedd Hvitløk, hakket; 2 ss Timian, hakket; 1 ss Salt og pepper; 0 klype Pepper",https://www.rema.no/oppskrifter/gronnsaker/gronnsaksform/
"Klassisk, helstekt lammelår","3 kg Lammelår; 5 fedd Hvitløk, skivet; 2 ss Timian, frisk; 2 ss Rosmarin, hakket, frisk; 1 ss Salt; 1 ts Knust sort pepper; 0.5 dl Olivenolje; 7 dl Vann; 1 Buljongterning",https://www.rema.no/oppskrifter/lam-og-farekjott/lammelar/klassisk-helstekt-lammelar/
Vegetarburger med feta og tzatziki,"4 stk Vegetarburger; 4 stk Burgerbrød; 8 skive Tomater; 1 klype Flaksalt; 1 klype Svart pepper, nykvernet; 1 ss Balsamicosirup; 4 stk Crispisalat, blader; 150 gr Fetaost; 2 ss Olivenolje; 2 ts Oregano; 1 klype Knust sort pepper; 1 kvist Rosmarin, fersk; 3 dl Gresk yoghurt, naturell; 2 ts Salt; 0.5 stk Agurk; 2 fedd Hvitløk; 0.5 ts Knust sort pepper; 1 ss Olivenolje; 1 ss Fersk dill, hakket",https://www.rema.no/oppskrifter/hamburger/vegetarburger-med-feta-og-tzatziki/
Tacovaffel med egg og kylling,"4 stk Egg; 4 dl Hvetemel; 1 ss Sukker; 1 ts Salt; 3 dl Vann; 200 gr Smeltet smør; 1 ss Smør til steking; 4 stk Kyllinglår; 3 fedd Hvitløk; 1 stk Lime, saft; 2 ts Spisskummen; 1 ss Oregano; 1 ts Chilipulver; 2 Vårløk, finhakket; 8 stk Reddiker, i skiver; 1 neve Koriander, til servering; 1 Tacosaus, til servering; 1 stk Rømme, til servering; 1 dl Olivenolje; 2 ts Salt",https://www.rema.no/oppskrifter/kylling-og-hons/kyllinglar/tacovaffel/
Vafler med O’boykrem,"3 stk Egg; 3 dl Kefir; 2 dl Lettmelk; 0.5 dl Sodavann; 0.5 ts Kardemomme; 150 gr Smeltet smør; 1.5 dl Sukker; 0.5 ts Salt; 250 gr Hvetemel; 100 gr Havregryn; 1 ts Bakepulver; 3 dl Kremfløte; 3 ss O'boy; 1 kurv Bringebær; 1 neve Sitronmelisse-blader; 3 ss Hasselnøtter, grovhakket",https://www.rema.no/oppskrifter/bakst/vafler-med-oboykrem/
Hjerteegg med basilikumolje,"4 stk Egg; 4 skive Firkantet loff; 0.5 potte Basilikum, fersk; 0.5 ts Flaksalt; 2 ss Smør; 1 dl Olivenolje",https://www.rema.no/oppskrifter/egg/hjerteegg-med-basilikumolje/
Migas – meksikansk frokost,1 neve Tortillachips; 3 stk Store egg; 1 ss Finhakket rødløk; 1 stk Reddik; 1 neve Frisk koriander; 1 stk Avokado; 2 ts Smør; 1 klype Salt; 1 klype Pepper; 1 stk Sjalottløk; 2 stk Tomater; 1 stk Slangeagurk  (8 cm); 1 stk Grønn chili; 2 ss Hakket koriander; 1 stk Lime; 1 ts Solsikkeolje; 1 klype Salt,https://www.rema.no/oppskrifter/egg/migas-meksikansk-frokost/
Omelett med bacon og potet,8 stk Egg; 150 gr Bacon; 1 stk Rød paprika; 3 stk Små poteter; 4 ss Melk eller fløte; 1 klype Salt og pepper; 1 ss Olje,https://www.rema.no/oppskrifter/egg/omelett-med-bacon-og-potet/
Gulrotkake med appelsinkrem,4 stk Egg; 2 ts Natron; 2 ts Vaniljesukker; 6 dl Revet gulrot; 4 dl Sukker; 4 dl Hvetemel; 1 ts Malt kanel; 2 dl Solsikkeolje; 3 dl Appelsinjuice; 200 gr Kremost; 1 stk Egg; 1 ss Vaniljesukker; 100 gr Smør; 3 ss Melis; 100 gr Hasselnøtter; 4 ss Sukker,https://www.rema.no/oppskrifter/bakst/kaker/gulrotkake-med-appelsinkrem/
Hjemmelaget saft,"5 kg 5 kilo bær (for eksempel jordbær, kirsebær, bringebær, blåbær, stikkelsbær eller solbær).; 1 l Vann; 2 kg Sukker",https://www.rema.no/oppskrifter/baer/hjemmelaget-saft/
Ripsgelé med vanilje,2 kg Rips med stilker; 2 stk Vaniljestang; 1 dl Vann; 500 gr Sukker  (like mye sukker som det er avstilt ripssalt. 1 liter ripssaft = 1 kg sukker),https://www.rema.no/oppskrifter/baer/ripsgele-med-vanilje/
Bestermors hveteboller,6 dl Helmelk  (eller 4 dl helmelk og 2 dl kulturmelk eller yoghurt naturell); 0.5 Fersk gjær; 2 stk Egg + 1 egg til pensling; 1 ts Malt kardemomme; 150 gr Smør; 1 dl Sukker; 1 klype Salt; 1.2 kg Hvetemel,https://www.rema.no/oppskrifter/bakst/boller/bestermors-hveteboller/
"Fylte horn med feta, tomat og oliven","3 dl Melk; 2 stk Egg  (1 i røra og 1 til pensling); 25 gr Fersk gjær; 200 gr Fetaost; 100 gr Oliven  (uten sten); 12 stk Cherrytomater; 1 ss Tørket oregano; 100 gr Smør, romtemperert i terninger; 550 gr Hvetemel; 1 ts Salt; 2 ss Sukker",https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/fylte-horn-med-feta-tomat-og-oliven/
Hjemmelaget brød med gulrot,30 gr Solsikkefrø; 150 gr Gulrøtter; 2 dl Melk; 30 gr Fersk gjær; 70 gr Sammalt hvete; 60 gr Hakkede valnøtter; 6 dl Vann; 1 ts Salt; 1 ts Sukker; 300 gr Hvetemel,https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/hjemmelaget-brod-med-gulrot/
Focaccia med «blomster»,"0.5 pose Tørrgjær; 500 gr Hvetemel eller pizzamel; 1 ts Sukker; 1 ts Salt; 4 dl Lunkent vann; 6 ss Olivenolje; 1 stk Diverse grønnsaker: paprika, vårløk, oliven, cherrytomater, løkringer og diverse urter er egnet",https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/focaccia-med-blomster/
Hjemmelaget polarbrød,100 gr Havremel; 200 gr Sammalt hvetemel; 0.5 pose Tørrgjær; 3 dl Melk; 650 gr Hvetemel; 1 ts Sukker; 1 ts Salt; 2 dl Vann; 150 gr Smeltet smør,https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/hjemmelaget-polarbrod/
Pinnebrød av ferdigdeig,1 stk FERDIG PIZZABUNN; 1 pk GRILLPØLSER; 2 dl REVET OST; 1 pk PEPPERONI; 1 ts OREGANO,https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/pinnebrod-av-ferdigdeig/
Runde knekkebrød,25 gr Fersk gjær; 220 gr Rugmel; 2.5 dl Lunkent vann; 2 ts Salt; 120 gr Siktet hvetemel,https://www.rema.no/oppskrifter/bakst/brod-og-rundstykker/runde-knekkebrod/
Eplemuffins og salt karamell,2 stk Egg; 1 ts Vaniljesukker; 2 ss Rømme; 2 stk Epler; 150 gr Mykt smør; 150 gr Sukker; 150 gr Hvetemel; 2 ts Bakepulver; 1 dl Kremfløte; 0.5 dl Vann; 2 dl Sukker; 50 gr Meierismør i terninger; 1 ts Maldonsalt,https://www.rema.no/oppskrifter/bakst/eplemuffins-og-salt-karamell/
Focaccia med cherrytomater og pesto,0.5 pose Tørrgjær; 500 gr Hvetemel eller pizzamel; 1 ts Sukker; 1 ts Salt; 4 dl Lunkent vann; 6 ss Olivenolje; 1 kurv Cherrytomater med gren; 1 Pesto; 1 ts Flaksalt,https://www.rema.no/oppskrifter/bakst/focaccia-med-cherrytomater-og-pesto/
Hjemmelaget grissini,10 gr Tørrgjær; 100 gr Parmesan; 3 dl Helmelk; 500 gr Hvetemel; 1.5 ts Salt; 150 gr Smør,https://www.rema.no/oppskrifter/bakst/hjemmelaget-grissini/
Saftig sjokoladekake med glasur,"4 stk Egg; 3 Vaniljeessens; 3 ts Natron; 6 dl Kefir; 1 dl Kakao; 100 gr Mørk sjokolade; 250 gr Smør; 400 gr Sukker; 450 gr Hvetemel; 1 ss Varmt vann; 1 klype Salt; 2 ss Kakao; 200 gr Smør  (romtemperert); 500 gr Melis, siktet; 2 ss Varmt vann",https://www.rema.no/oppskrifter/bakst/kaker/saftig-sjokoladekake-med-glasur/
Fransk løkpai med timian,"1 Fersk pizzadeig  (på rull); 3 stk Løk; 4 ss Timian; 1 boks Crème fraîche; 4 ss Parmesan, finrevet; 1 stk Crispy salat; 1 ss Smør; 2 ss Olivenolje; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/bakst/pai/fransk-lokpai-med-timian/
Lun blåbærpai,"2 Paideig; 30 gr Maizena; 1 ss Sitronskall, finrevet; 900 gr Blåbær  (ferske eller frosne); 1 stk Eggeplomme; 120 gr Sukker; 0.3 ts Kanel; 1 klype Salt",https://www.rema.no/oppskrifter/bakst/pai/lun-blabarpai/
Påskevafler med solo,"3 stk Egg; 3 dl Kefir; 2 dl Lettmelk; 0.5 dl Boblevann  (eller Solo); 250 gr Hvetemel; 100 gr Havregryn; 0.5 ts Kardemomme; 150 gr Smør, smeltet; 1.5 dl Sukker; 0.5 ts Salt; 1 ts Bakepulver",https://www.rema.no/oppskrifter/bakst/paskevafler-med-solo/
Burrito med entrecôte og pico de gallo,2 dl Sorte bønner; 500 gr Entrecôte; 2 ts Malt paprika; 2 ts Malt spisskummen; 2 fedd Hvitløk; 4 ss Soyasaus; 4 stk Store hveteortillas; 1 stk Finrevet issalat; 1 Revet ost; 4 ss Lettrømme; 4 ss Solsikkeolje; 2 stk Tomater; 0.5 stk Rødløk; 1 stk Rød chili; 1 fedd Hvitløk; 2 ss Finhakket frisk koriander; 1 stk Lime; 1 klype Salt; 1 klype Pepper; 2 stk Modne avokado; 0.5 stk Lime; 1 stk Sjalottløk; 1 fedd Hvitløk; 0.5 stk Rød chili; 1 ss Finhakket hermetisk jalapeño-chili; 1 neve Frisk koriander; 1 klype Salt,https://www.rema.no/oppskrifter/biff/entrecote/burrito-med-entrecote-og-pico-de-gallo/
Taco med entrecôte og paprika,500 gr Entrecôte av okse; 14 stk Små tortillalefser; 1 neve Fersk koriander; 1 stk Rødløk; 1 stk Maiskolbe; 1 dl Lettrømme; 2 stk Lime; 1 stang Chili; 2 stk Spisspaprika; 1 fedd Hvitløk; 1 klype Chilipulver; 2 ss Olivenolje; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/biff/entrecote/taco-med-entrecote-og-paprika/
Pepperstekt indrefilet med bakt paprika,"800 gr Indrefilet av okse; 1 ts Salt; 1 ss Grovknust sort pepper; 2 ss Solsikkeolje; 8 stk Sjampinjonger; 125 gr Ost (f.eks. camembert eller brie); 2 ss Hakket persille; 2 stk Rød paprika; 4 fedd Hvitløk; 2 ss Timian, fersk; 0.5 dl Olivenolje; 1 ts Salt; 1 klype Kvernet sort pepper; 1 dl Sjalottløk; 1 dl Sjampinjongstilker (fra sjampinjongene med ost); 0.5 dl Balsamico; 2 stk Buljongterning; 2 ts Maisstivelse; 2 ss Smør; 3 dl Vann; 1 dl Kjøttsaften fra stekingen av oksefileten; 0.5 ts Salt  (smak til); 0.5 ts Sukker  (smak til); 0.5 ts Kvernet pepper  (smak til)",https://www.rema.no/oppskrifter/biff/indrefilet/pepperstekt-indrefilet-med-bakt-paprika/
Tagliata med grønnkåldressing,"600 gr Ytrefilet av okse; 1 kurv Cherrytomater med gren; 1 pk Småpoteter; 1 stk Hel hvitløk, delt i to på midten; 4 stang Rosmarin, stilker; 6 ss God olivenolje  (2 ss til steking og 4 ss til potetene); 1 klype Salt og pepper; 0.5 pose Grønnkål; 1 ss Sitronsaft; 1 neve Vesterhavsost, finrevet; 1 fedd Hvitløk, finhakket; 1 klype Flaksalt; 6 ss Olivenolje",https://www.rema.no/oppskrifter/biff/tagliata-med-gronnkaldressing/
Biff Bulgogi,1 pk Pampas Ytrefilet; 2 pk Hjertesalat; 1 bunt Reddik; 1 Gochujang Sauce; 1 pose Blomkålris; 1 stk Rødløk; 1 stk Lime; 0.3 ts Kvernet Pepper; 0.3 ts Salt; 2 ss Eplesidereddik; 2 dl Vann,https://www.rema.no/oppskrifter/biff/ytrefilet/biff-bulgogi/
Grillet pepperbiff med paprikasalsa,"4 Biff à ca. 170-200 g  (gjerne ytrefilet, Pampas); 1 ts Salt; 2 ss Grovmalt sort pepper; 2 ss Olivenolje; 2 stk Rød paprika; 2 stk Rød chili; 2 ss Limesaft; 1 dl Koriander, frisk; 2 ss Olivenolje; 1 ts Salt; 1 ts Sukker; 0.5 dl Olivenolje; 1 klype Salt og pepper; 2 dl Seterrømme; 50 gr Parmesan, finrevet; 1 ss Sitronsaft; 1 klype Kvernet sort pepper",https://www.rema.no/oppskrifter/biff/ytrefilet/grillet-pepperbiff-med-paprikasalsa/
Koreansk taco med kimchi,"600 gr Ytrefilet eller entrecote av storfe; 1 stk Pære; 2 stk Hjertesalat; 1 ss Chilisaus  (til topping); 4 ss Sesamfrø; 1 dl Soyasaus; 3 fedd Hvitløk (finhakket); 1 stk Sjalottløk; 4 ss Sesamfrø; 4 ss Hakket koriander; 2 ss Flytende honning; 1 dl Solsikkeolje; 0.5 stk Kinakål; 1 stk Gulrot; 1 fedd Hvitløk, finrevet; 1 ss Ingefær, finrevet; 1 ss Chilisaus; 2.5 dl Vann; 2 ss Salt; 1 ss Sukker",https://www.rema.no/oppskrifter/biff/ytrefilet/koreansk-taco-med-kimchi/
Tilslørte plommer,500 gr Plommer; 1 stk Lime; 1 dl Brunt sukker; 1 dl Sukker; 1 klype Salt; 1 Cookies med sjokoladebiter; 2 Kesam vanilje,https://www.rema.no/oppskrifter/dessert-og-bakst/frukt-og-baer/tilslorte-plommer/
Bakt ananas med is,"1 stk Ananas; 2 dl Appelsinjuice; 1 stk Chili, hakket; 1 ss Ingefær, grovhakket; 1 stk Lime; 1 dl Sukker; 50 gr Smør; 5 stk Eggeplommer; 5 dl Kremfløte; 100 gr Sukker; 100 gr Skåldede mandler; 100 gr Sukker",https://www.rema.no/oppskrifter/dessert-og-bakst/is-og-sorbet/bakt-ananas-med-is/
Hjemmelaget is med jordbær og pistasj,3 stk Eggeplommer; 4 dl Kremfløte; 350 gr Jordbær + noe til pynt; 100 gr Pistasjnøtter; 70 gr Sukker; 1 ss Sukker,https://www.rema.no/oppskrifter/dessert-og-bakst/is-og-sorbet/hjemmelaget-is-med-jordbar-og-pistasj/
Jordbærsorbet,1 ss Sitronsaft; 500 gr Frosne jordbær; 1 stk Eggehvite; 1.5 dl Sukker; 0.5 dl Vann,https://www.rema.no/oppskrifter/dessert-og-bakst/is-og-sorbet/jordbarsorbet/
Hjemmalaget saftis med bringebær,"250 gr Bringebær, gjerne frosne  (det går like fint med blåbær, jordbær eller bjørnebær); 1 ss Vaniljesukker; 2.5 dl Vann; 1.5 dl Sukker",https://www.rema.no/oppskrifter/dessert-og-bakst/is-og-sorbet/saftis-med-bringebar/
Saftis med vannmelon,1 kg Vannmelon; 2 ss Sitronsaft; 1 dl Blåbær; 1 dl Sukker,https://www.rema.no/oppskrifter/dessert-og-bakst/is-og-sorbet/saftis-med-vannmelon/
Semifreddo med kaffe,3 stk Eggeplommer; 4 dl Kremfløte; 2 ss Frysetørret kaffepulver; 100 gr Hasselnøtter; 70 gr Sukker; 1 dl Fløte; 1 dl Sukker; 2 ss Smør; 1 klype Flaksalt,https://www.rema.no/oppskrifter/dessert-og-bakst/is-og-sorbet/semifreddo-med-kaffe/
Grønn smoothie med grønnsaker,1 stk Ananas; 100 gr Grønnkål; 100 gr Spinat; 2 stk Kiwi; 1 ss Fersk ingefær  (1 cm); 3 dl Appelsinjuice; 80 gr Mandler; 3 dl Isbiter,https://www.rema.no/oppskrifter/drikke/kalde-drikker/gronn-smoothie-med-gronnsaker/
"Hjemmelaget iste med mynte, sitron og ingefær",4 pose Sort te; 1 klype Mynteblader; 1 stk Sitron; 4 skive Ingefær  (tykke skiver); 4 ss Flytende honning; 1 glass Isbiter; 1 l Vann,https://www.rema.no/oppskrifter/drikke/kalde-drikker/iste-med-mynte-sitron-og-ingefar/
Iste med vannmelon,6 dl Sort te; 6 stk Lime; 400 gr Vannmelon  (uten skall); 2 dl Sukker; 1 neve Isbiter,https://www.rema.no/oppskrifter/drikke/kalde-drikker/iste-med-vannmelon/
Kaffe dalgona,2 ss Frysetørket kaffepulver  (instant coffee); 2 dl Melk  (eller vann); 4 ss Sukker; 2 ss Kokende vann; 2 stk Vann,https://www.rema.no/oppskrifter/drikke/kalde-drikker/kaffe-dalgona/
Smoothie med bringebær og fersken,400 gr Frosne bringebær; 3 stk Fersken eller nektariner; 1 stk Banan; 500 gr Yoghurt naturell; 3 ss Flytende honning,https://www.rema.no/oppskrifter/drikke/kalde-drikker/smoothie-med-bringebar-og-fersken/
Kakao med marshmallows og appelsin,1 l H-melk; 3 ss Kakao; 50 gr Kokesjokolade; 1 ss Vaniljesukker; 2 stk Kanelstenger; 1 stk Appelsinskall av en appelsin; 3 ss Sukker; 2 dl Kremfløte; 0.5 Mini-marshmallows; 1 ss Sukker,https://www.rema.no/oppskrifter/drikke/varme-drikker/kakao-med-marshmallows-og-appelsin/
Eggemuffins med paprika og tomat,8 stk Egg; 1 dl Melk; 2 ss Maisstivelse; 1 dl Kremfløte; 2 stk Paprika; 2 ss Olivenolje; 2 fedd Hvitløk; 20 stk Cherrytomater; 1 ts Salt; 1 ss Mykt smør til å smøre muffinsformene med; 1 klype Salt; 1 klype Pepper,https://www.rema.no/oppskrifter/egg/eggemuffins-med-paprika-og-tomat/
Frittata med pesto,"8 stk Egg; 1 dl Melk; 1 klype Salt og pepper; 0.5 stk Rød paprika, skåret i skiver; 1 stk Løk, delt i to og skåret i tynne skiver; 0.5 stk Bacon, skåret i strimler; 1 neve Vesterhavsost, finrevet; 1 Pesto til servering",https://www.rema.no/oppskrifter/egg/frittata-med-pesto/
Frittata med spinat og tomat,2 stk Rødløk; 2 fedd Hvitløk; 200 gr Fersk spinat; 200 gr Cherrytomater; 1 potte Gressløk; 6 stk Egg; 1 ss Maizena; 2 dl Revet parmesan; 0.5 dl Olivenolje; 0.5 dl Vann; 1 ts Salt; 1 ts Kvernet sort pepper,https://www.rema.no/oppskrifter/egg/frittata-med-spinat-og-tomat/
Frokostburger med eggerøre og bacon,4 stk Brioche burgerbrød; 6 stk Egg; 2 ss Rømme; 8 skive Bacon; 2 ss Finhakket gressløk; 1 pose Middelhavmiks salat; 1 kurv Cherrytomater; 2 ss Smør; 1 klype Salt; 1 klype Pepper,https://www.rema.no/oppskrifter/egg/frokostburger-med-eggerore-og-bacon/
Toast med lunsjkake og speilegg,1 stk Lunsjkake; 1 stk Egg; 1 skive Lyst brød; 0.5 ss Nøytral olje til steking; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/egg/toast-med-lunsjkake-og-speilegg/
Tortilla med omelett og avocado,2 stk Egg; 2 ss Melk; 1 stk Tortillalefse; 0.5 stk Avocado; 0.3 ts Salt; 1 klype Pepper; 1 ss Smør,https://www.rema.no/oppskrifter/egg/tortilla-med-omelett-og-avocado/
Fiskekaker med potetsalat,500 gr Poteter  (små); 2 stk Gulrøtter; 1 bunt Reddiker; 1 potte Gressløk; 600 gr Fiskekaker; 1 ss Sennep; 1 dl Olivenolje; 1 ss Smør  (til å pensle fiskekakene); 2 ss Hvitvinseddik; 1 ts Sukker; 1 klype Salt; 1 klype Pepper,https://www.rema.no/oppskrifter/fisk/fiskekaker/fiskekaker-med-potetsalat/
Fiskekaker med thaisalat,600 gr Fiskekaker; 200 gr Ris; 2 ss Smør; 100 gr Hodekål; 1 bunt Vårløk; 1 stk Gulrot  (i tynne skiver); 0.5 stk Agurk; 1 bunt Reddiker; 2 stang Stangselleri; 1 potte Koriander; 1 dl Soyasaus; 3 ss Limesaft; 1 stk Chili; 1 fedd Hvitløk; 3 ss Flytende honning eller sirup; 1 ss Sukker; 1 dl Sesamfrø ristet i panne; 4 ss Solsikkeolje,https://www.rema.no/oppskrifter/fisk/fiskekaker/fiskekaker-med-thaisalat/
Asiatisk laks,"800 gr Laksefilet; 4 fedd Hvitløk; 2 ss Ingefær, finrevet; 1 dl Soyasaus; 3 ss Sesamfrø; 4 stk Vårløk; 1 pose Wok mix  (Ferdig Preppa fra REMA 1000); 1 pose Jasminris (til servering; 1 neve Frisk koriander  (til servering); 5 ss Flytende honning; 2 ss Nøytral olje",https://www.rema.no/oppskrifter/fisk/laks/asiatisk-laks/
Fiskepakke med laks og grønnsaker,4 stk Laksefileter uten skinn og bein; 0.5 stk Brokkoli; 2 stk Gulrøtter; 4 skive Sitron; 0.5 stk Purre; 8 stk Poteter; 1 Bakepapir; 1 Hyssing; 4 ts Smør eller olje; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/fisk/laks/fiskepakke-med-laks-og-gronnsaker/
Hvit lasagne med laks og squash,400 gr Laksefilet  (i terninger); 1 Ricotta; 1 dl Creme fraiche; 1 Lasagneplater; 1 stk Squash; 1 fedd Hvitløk; 1 pose Revet ost; 1 ts Salt; 0.5 ts Pepper,https://www.rema.no/oppskrifter/fisk/laks/hvit-lasagne-med-laks-og-squash/
Risotto med squash og stekt laks,"400 gr Laksefilet; 0.5 stk Squash; 1 fedd Hvitløk; 1 neve Fersk timian eller oregano; 2 stk Sjalottløk; 300 gr Risottoris; 2 dl Tørr hvitvin  (kan sløyfes); 1 l Hønse- eller grønnsaksbuljong; 50 gr Revet fersk parmesan; 4 ss Olivenolje; 1 ts Gurkemeie eller 0,5 ts safran; 50 gr Smør; 1 klype Salt; 1 klype Pepper",https://www.rema.no/oppskrifter/fisk/laks/risotto-med-squash-og-stekt-laks/
Ørret med spinat og parmesan,600 gr Ørretfilet; 1 stk Crème fraiche; 1 boks Hakkede soltørkede tomater; 1 stk Løk; 1 fedd Hvitløk; 0.5 pose Spinat; 5 ss Bladpersille; 30 gr Parmesan; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/fisk/orret/orret-med-spinat-og-parmesan/
Bruschetta Mantecato,125 gr Torskefilet; 1 stk Kokt potet; 2 fedd Hvitløksfedd; 5 dl Melk; 2 klype Persille; 300 gr Skiver av landbrød eller baguette; 2 ss Olivenolje; 2 klype Salt; 2 klype Nykvernet pepper,https://www.rema.no/oppskrifter/fisk/torsk/bruschetta-mantecato/
Fish and chips med coleslaw,400 gr Panert torskefilet; 8 stk Poteter; 1 pose Råkostsalat; 1 dl Rømme,https://www.rema.no/oppskrifter/fisk/torsk/fish-and-chips-med-coleslaw/
Fiskegrateng med blomkålris,"800 gr Torskefilet; 6 dl Melk; 0.3 ts Malt muskat; 1 stk Purre, i tykke skiver; 4 stk Gulrøtter; 1 pose Brokkoliris eller blomkålris; 2 ss Hvetemel; 3 ss Smør; 1 klype Salt; 1 klype Pepper",https://www.rema.no/oppskrifter/fisk/torsk/fiskegrateng-med-blomkalris/
Ovnsbakt torsk med italienske smaker,"800 gr Torsk; 110 gr Pesto; 1 stk Creme fraiche; 400 gr Pasta; 100 gr Finrevet parmesan; 1 pk Cherrytomater; 1 neve Basilikum, til pynt; 2 ss Olivenolje",https://www.rema.no/oppskrifter/fisk/torsk/ovnsbakt-torsk-med-italienske-smaker/
Sitron- og chilimarinert fisk,0.5 pk Hvit fisk i terninger  (150g); 0.5 stk Sitron; 2 fedd Hvitløk; 1 stk Rømme; 1 neve Kruspersille; 3 stk Poteter; 0.5 ts Chilikrydder; 1 ss Olivenolje; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/fisk/torsk/sitron-og-chilimarinert-fisk/
